scenario,default_rate,recovery_rate,iteration,senior_return,junior_return,equity_return,total_final_value
Spec Sit Fund (£50M),0.02,0.4,0,0.08,0.147764496,0.46627773333333333,57744139.2
Spec Sit Fund (£50M),0.02,0.4,1,0.08,0.0771415398,0.6942683936666667,58571282.2
Spec Sit Fund (£50M),0.02,0.4,2,0.08,0.118152012,0.7456400066666666,59469200.2
Spec Sit Fund (£50M),0.02,0.4,3,0.08,0.124173216,0.74898512,59569553.6
Spec Sit Fund (£50M),0.02,0.4,4,0.08,0.124872468,0.7493735933333333,59581207.8
Spec Sit Fund (£50M),0.02,0.4,5,0.08,0.1170117,0.7450065,59450195.0
Spec Sit Fund (£50M),0.02,0.4,6,0.08,0.125091,0.749495,59584850.0
Spec Sit Fund (£50M),0.02,0.4,7,0.08,0.0792410184,0.7218726493333333,58804557.6
Spec Sit Fund (£50M),0.02,0.4,8,0.08,0.106951596,0.4127607,56832600.2
Spec Sit Fund (£50M),0.02,0.4,9,0.08,0.148728648,0.7626270266666667,59978810.8
Spec Sit Fund (£50M),0.02,0.4,10,0.08,0.116964744,0.7449804133333333,59449412.4
Spec Sit Fund (£50M),0.02,0.4,11,0.08,0.149264412,0.46280040666666666,57736808.2
Spec Sit Fund (£50M),0.02,0.4,12,0.08,0.138678852,0.5784255666666667,58471677.4
Spec Sit Fund (£50M),0.02,0.4,13,0.08,0.137842152,0.7565789733333333,59797369.2
Spec Sit Fund (£50M),0.02,0.4,14,0.08,0.103422744,0.73745708,59223712.4
Spec Sit Fund (£50M),0.02,0.4,15,0.08,0.146665512,0.48646601333333334,57881814.0
Spec Sit Fund (£50M),0.02,0.4,16,0.08,0.110678508,0.74148806,59344641.8
Spec Sit Fund (£50M),0.02,0.4,17,0.08,0.113548212,0.74308234,59392470.2
Spec Sit Fund (£50M),0.02,0.4,18,0.08,0.117322908,0.55172638,58004484.2
Spec Sit Fund (£50M),0.02,0.4,19,0.08,0.133103028,0.7539461266666667,59718383.8
Spec Sit Fund (£50M),0.02,0.4,20,0.08,0.144551136,0.7603061866666667,59909185.6
Spec Sit Fund (£50M),0.02,0.4,21,0.08,0.136375416,0.75576412,59772923.6
Spec Sit Fund (£50M),0.02,0.4,22,0.08,0.147296292,0.7618312733333333,59954938.2
Spec Sit Fund (£50M),0.02,0.4,23,0.08,0.149083344,0.76282408,59984722.4
Spec Sit Fund (£50M),0.02,0.4,24,0.08,0.0732706326,0.33578881233333335,55834299.0
Spec Sit Fund (£50M),0.02,0.4,25,0.08,0.144220164,0.42137383333333334,57363055.8
Spec Sit Fund (£50M),0.02,0.4,26,0.08,0.106173468,0.73898526,59269557.8
Spec Sit Fund (£50M),0.02,0.4,27,0.08,0.135166656,0.7550925866666667,59752777.6
Spec Sit Fund (£50M),0.02,0.4,28,0.08,0.141417744,0.7585654133333334,59856962.4
Spec Sit Fund (£50M),0.02,0.4,29,0.08,0.143913252,0.5174139933333334,58079520.6
Spec Sit Fund (£50M),0.02,0.4,30,0.08,0.145521468,0.5330774733333333,58217099.4
Spec Sit Fund (£50M),0.02,0.4,31,0.08,0.13617822,0.7556545666666666,59769637.0
Spec Sit Fund (£50M),0.02,0.4,32,0.08,0.0709102404,0.475486186,56852524.4
Spec Sit Fund (£50M),0.02,0.4,33,0.08,0.139683288,0.7576018266666666,59828054.8
Spec Sit Fund (£50M),0.02,0.4,34,0.08,0.143761152,0.42231754666666665,57364396.0
Spec Sit Fund (£50M),0.02,0.4,35,0.08,0.137856012,0.7565866733333333,59797600.2
Spec Sit Fund (£50M),0.02,0.4,36,0.08,0.114634428,0.5300969933333334,57808657.8
Spec Sit Fund (£50M),0.02,0.4,37,0.08,0.134909328,0.5760415733333333,58406678.4
Spec Sit Fund (£50M),0.02,0.4,38,0.08,0.121168752,0.46265090666666664,57384491.2
Spec Sit Fund (£50M),0.02,0.4,39,0.08,0.122040756,0.74780042,59534012.6
Spec Sit Fund (£50M),0.02,0.4,40,0.08,0.090408396,0.7302268866666667,59006806.6
Spec Sit Fund (£50M),0.02,0.4,41,0.08,0.144376848,0.76020936,59906280.8
Spec Sit Fund (£50M),0.02,0.4,42,0.08,0.135951168,0.3915554133333333,57036055.2
Spec Sit Fund (£50M),0.02,0.4,43,0.08,0.115419096,0.74412172,59423651.6
Spec Sit Fund (£50M),0.02,0.4,44,0.08,0.124518624,0.7491770133333333,59575310.4
Spec Sit Fund (£50M),0.02,0.4,45,0.08,0.112954608,0.74275256,59382576.8
Spec Sit Fund (£50M),0.02,0.4,46,0.08,0.148633296,0.7625740533333333,59977221.6
Spec Sit Fund (£50M),0.02,0.4,47,0.08,0.138743856,0.75707992,59812397.6
Spec Sit Fund (£50M),0.02,0.4,48,0.08,0.13905336,0.7572518666666667,59817556.0
Spec Sit Fund (£50M),0.02,0.4,49,0.08,0.142268976,0.3658428,56922183.2
Spec Sit Fund (£50M),0.05,0.4,0,0.08,0.120050988,0.41182662,56989337.0
Spec Sit Fund (£50M),0.05,0.4,1,0.08,0.14250138,0.10016540666666666,54932507.8
Spec Sit Fund (£50M),0.05,0.4,2,0.08,0.124345344,0.7490807466666667,59572422.4
Spec Sit Fund (£50M),0.05,0.4,3,0.08,0.125911152,0.4695308,57495370.4
Spec Sit Fund (£50M),0.05,0.4,4,0.08,0.144678792,0.7603771066666667,59911313.2
Spec Sit Fund (£50M),0.05,0.4,5,0.08,0.144641544,0.7603564133333334,59910692.4
Spec Sit Fund (£50M),0.05,0.4,6,0.08,0.136957848,0.17308076,55410078.8
Spec Sit Fund (£50M),0.05,0.4,7,0.08,0.133070328,0.75392796,59717838.8
Spec Sit Fund (£50M),0.05,0.4,8,0.08,0.117345444,0.04091426,54173675.0
Spec Sit Fund (£50M),0.05,0.4,9,0.08,0.139906308,-0.15837592666666667,52961009.4
Spec Sit Fund (£50M),0.05,0.4,10,0.08,0.117624744,0.74534708,59460412.4
Spec Sit Fund (£50M),0.05,0.4,11,0.08,0.147519624,0.7619553466666666,59958660.4
Spec Sit Fund (£50M),0.05,0.4,12,0.08,0.129716196,0.7520645533333333,59661936.6
Spec Sit Fund (£50M),0.05,0.4,13,0.08,0.10863012,0.7403500666666667,59310502.0
Spec Sit Fund (£50M),0.05,0.4,14,0.08,0.0746666028,0.6617275553333334,58296289.2
Spec Sit Fund (£50M),0.05,0.4,15,0.08,0.126295956,0.75016442,59604932.6
Spec Sit Fund (£50M),0.05,0.4,16,0.08,0.133458912,0.75414384,59724315.2
Spec Sit Fund (£50M),0.05,0.4,17,0.08,0.120444972,0.7469138733333334,59507416.2
Spec Sit Fund (£50M),0.05,0.4,18,0.08,0.126069168,0.3695230133333333,56747287.2
Spec Sit Fund (£50M),0.05,0.4,19,0.08,0.140083716,0.2571717,56079834.2
Spec Sit Fund (£50M),0.05,0.4,20,0.08,0.132040692,0.75335594,59700678.2
Spec Sit Fund (£50M),0.05,0.4,21,0.08,0.118302372,0.74572354,59471706.2
Spec Sit Fund (£50M),0.05,0.4,22,0.08,0.127982328,0.7511012933333333,59633038.8
Spec Sit Fund (£50M),0.05,0.4,23,0.08,0.125454684,0.47404126,57523493.0
Spec Sit Fund (£50M),0.05,0.4,24,0.08,0.148971576,0.2214422,55922961.2
Spec Sit Fund (£50M),0.05,0.4,25,0.08,0.13394604,0.5071812933333333,57878185.2
Spec Sit Fund (£50M),0.05,0.4,26,0.08,0.126291552,0.38139653333333334,56839118.4
Spec Sit Fund (£50M),0.05,0.4,27,0.08,0.135814236,0.49174515333333335,57785766.6
Spec Sit Fund (£50M),0.05,0.4,28,0.08,0.123030972,0.58907758,58355969.0
Spec Sit Fund (£50M),0.05,0.4,29,0.08,0.124135776,0.74896432,59568929.6
Spec Sit Fund (£50M),0.05,0.4,30,0.08,0.13269972,0.7537220666666666,59711662.0
Spec Sit Fund (£50M),0.05,0.4,31,0.08,0.102500016,0.7369444533333334,59208333.6
Spec Sit Fund (£50M),0.05,0.4,32,0.08,0.135748752,0.7554159733333333,59762479.2
Spec Sit Fund (£50M),0.05,0.4,33,0.08,0.113560152,0.7430889733333333,59392669.2
Spec Sit Fund (£50M),0.05,0.4,34,0.08,0.13210836,0.7533935333333334,59701806.0
Spec Sit Fund (£50M),0.05,0.4,35,0.08,0.128937624,0.58349068,58387900.4
Spec Sit Fund (£50M),0.05,0.4,36,0.08,0.149796504,0.23879777333333332,56063439.6
Spec Sit Fund (£50M),0.05,0.4,37,0.08,0.133111368,0.12976974666666666,55037165.2
Spec Sit Fund (£50M),0.05,0.4,38,0.08,0.136526604,0.7558481133333333,59775443.4
Spec Sit Fund (£50M),0.05,0.4,39,0.08,0.136886052,0.7560478066666667,59781434.2
Spec Sit Fund (£50M),0.05,0.4,40,0.08,0.145951716,0.2563211933333333,56146805.4
Spec Sit Fund (£50M),0.05,0.4,41,0.08,0.146640084,0.7614667133333334,59944001.4
Spec Sit Fund (£50M),0.05,0.4,42,0.08,0.123475368,0.11369897333333333,54796184.4
Spec Sit Fund (£50M),0.05,0.4,43,0.08,0.141101364,0.7583896466666666,59851689.4
Spec Sit Fund (£50M),0.05,0.4,44,0.08,0.136342692,0.5666337266666667,58354036.6
Spec Sit Fund (£50M),0.05,0.4,45,0.08,0.110527608,0.7414042266666667,59342126.8
Spec Sit Fund (£50M),0.05,0.4,46,0.08,0.132591696,0.42850088,57271152.8
Spec Sit Fund (£50M),0.05,0.4,47,0.08,0.09172398,0.4441583,56877737.0
Spec Sit Fund (£50M),0.05,0.4,48,0.08,0.11191014,0.7421723,59365169.0
Spec Sit Fund (£50M),0.05,0.4,49,0.08,0.143687136,0.48369306666666667,57823787.2
Spec Sit Fund (£50M),0.1,0.4,0,0.08,0.145454928,-0.56163256,50005942.4
Spec Sit Fund (£50M),0.1,0.4,1,0.08,0.133300464,0.33646893333333333,56589772.8
Spec Sit Fund (£50M),0.1,0.4,2,0.08,0.103100508,0.17777246,55022049.8
Spec Sit Fund (£50M),0.1,0.4,3,0.08,0.146610396,0.54129182,58292318.6
Spec Sit Fund (£50M),0.1,0.4,4,0.08,0.125444232,0.49469838666666666,57678290.8
Spec Sit Fund (£50M),0.1,0.4,5,0.08,0.1446447,0.42475294,57393705.8
Spec Sit Fund (£50M),0.1,0.4,6,0.08,0.12766122,0.7509229,59627687.0
Spec Sit Fund (£50M),0.1,0.4,7,0.08,0.140675028,-0.13099024666666667,53176011.0
Spec Sit Fund (£50M),0.1,0.4,8,0.08,-0.13892226,-0.7305123666666666,45184629.0
Spec Sit Fund (£50M),0.1,0.4,9,0.08,0.0762957018,-0.06764043633333333,52846393.0
Spec Sit Fund (£50M),0.1,0.4,10,0.08,0.14271768,-0.25343229333333334,52283228.8
Spec Sit Fund (£50M),0.1,0.4,11,0.08,0.122949024,0.38734448,56841946.4
Spec Sit Fund (£50M),0.1,0.4,12,0.08,0.11165826,-0.25096880666666666,51913462.2
Spec Sit Fund (£50M),0.1,0.4,13,0.08,0.11350512,0.38800677333333333,56728864.8
Spec Sit Fund (£50M),0.1,0.4,14,0.08,0.147855612,-0.5544726066666666,50089650.6
Spec Sit Fund (£50M),0.1,0.4,15,0.08,0.140517708,-0.20815508666666666,52595308.2
Spec Sit Fund (£50M),0.1,0.4,16,0.08,0.14231946,0.3120389533333333,56519285.4
Spec Sit Fund (£50M),0.1,0.4,17,0.08,0.100050492,0.09132643333333333,54335579.4
Spec Sit Fund (£50M),0.1,0.4,18,0.08,0.135956148,0.20240511333333333,55617490.2
Spec Sit Fund (£50M),0.1,0.4,19,0.08,0.105020088,0.5788240666666666,58053931.6
Spec Sit Fund (£50M),0.1,0.4,20,0.08,0.137794152,0.7565523066666666,59796569.2
Spec Sit Fund (£50M),0.1,0.4,21,0.08,0.140310168,-0.12858516,53189488.4
Spec Sit Fund (£50M),0.1,0.4,22,0.08,0.065956236,-0.61669098,48599270.6
Spec Sit Fund (£50M),0.1,0.4,23,0.08,0.134284116,0.5721898066666666,58369975.0
Spec Sit Fund (£50M),0.1,0.4,24,0.08,0.13313112,-0.31349032,51712961.6
Spec Sit Fund (£50M),0.1,0.4,25,0.08,0.135134892,0.18342224666666668,55464853.0
Spec Sit Fund (£50M),0.1,0.4,26,0.08,0.112909992,0.49611209333333334,57532215.6
Spec Sit Fund (£50M),0.1,0.4,27,0.08,0.130355712,0.46460426666666665,57513978.4
Spec Sit Fund (£50M),0.1,0.4,28,0.08,0.107410284,0.73967238,59290171.4
Spec Sit Fund (£50M),0.1,0.4,29,0.08,0.141044508,0.23033587333333333,55890575.4
Spec Sit Fund (£50M),0.1,0.4,30,0.08,0.127668504,0.04324833333333333,54320218.8
Spec Sit Fund (£50M),0.1,0.4,31,0.08,0.122305488,0.3848059466666667,56814863.2
Spec Sit Fund (£50M),0.1,0.4,32,0.08,0.12759942,-0.29300914,51797424.2
Spec Sit Fund (£50M),0.1,0.4,33,0.08,0.136926288,0.4873726666666667,57766873.6
Spec Sit Fund (£50M),0.1,0.4,34,0.08,0.136016088,-0.07183422666666667,53561444.4
Spec Sit Fund (£50M),0.1,0.4,35,0.08,0.128325516,-0.19295295333333334,52556921.8
Spec Sit Fund (£50M),0.1,0.4,36,0.08,0.124235832,0.35066001333333335,56582898.0
Spec Sit Fund (£50M),0.1,0.4,37,0.08,0.108030552,0.2972357466666667,55979650.0
Spec Sit Fund (£50M),0.1,0.4,38,0.08,0.14591748,0.5768975866666667,58550700.4
Spec Sit Fund (£50M),0.1,0.4,39,0.08,0.11579922,0.38303060666666666,56720219.8
Spec Sit Fund (£50M),0.1,0.4,40,0.08,0.074414871,0.35695428166666665,56007343.0
Spec Sit Fund (£50M),0.1,0.4,41,0.08,0.13559964,-0.19162036,52657842.8
Spec Sit Fund (£50M),0.1,0.4,42,0.08,0.115585116,-0.09700407333333333,53117283.4
Spec Sit Fund (£50M),0.1,0.4,43,0.08,0.1219494,0.4286027866666667,57138888.4
Spec Sit Fund (£50M),0.1,0.4,44,0.08,0.134781516,0.75487862,59746358.6
Spec Sit Fund (£50M),0.1,0.4,45,0.08,0.143385768,0.75965876,59889762.8
Spec Sit Fund (£50M),0.1,0.4,46,0.08,0.1176567,0.6028194466666666,58391854.6
Spec Sit Fund (£50M),0.1,0.4,47,0.08,0.139136316,0.4228123,57310296.2
Spec Sit Fund (£50M),0.1,0.4,48,0.08,0.147629364,0.3786969533333333,57085594.2
Spec Sit Fund (£50M),0.1,0.4,49,0.08,0.139196904,0.5523282,58282422.8
